4.301181669228279, 0.62069787549659
5.297858165360393, 0.7761892749314203
5.297858165360393, 0.8424930812728763
5.7700257798953105, 0.8177515184528739
5.7700257798953105, 0.9144607055481134
6.252794487881447, 0.9213004737780385
6.268514970626912, 1.0418359822889396
6.268514970626912, 1.1350531054404729
7.196856730011519, 1.1913840455478057
7.196856730011519, 1.3422447538726818
8.20067327234783, 1.3623986578649432
8.20067327234783, 1.517853210135249
8.20067327234783, 1.6291989069197068
9.135694085672958, 1.6291989069197068
10.025141531160079, 1.992290897853705
10.050346271979068, 2.1225642315211974
11.921636558879273, 2.547703403828334
13.721594475527311, 3.0466233776077356
15.518141037378271, 3.75347611803609
17.374517746681494, 4.607129509272772
18.223529631171797, 4.9820835134767965
19.11402877824488, 5.387553374677172
19.066093699360533, 6.466653808226479
19.897588096017472, 5.697225774927073
21.02769708272071, 6.024697905185641
20.974962814602225, 6.276747060043198
20.922360796012686, 6.91521719731482
21.67094563279023, 7.733026786962041
21.94473927157075, 6.563751092180212
22.78705042701948, 6.812920690579613
23.721181367900293, 7.28550309334699
23.721181367900293, 7.849138754607549
26.161720597503155, 9.178742186557352
26.161720597503155, 8.777396068995627
